code,name,Codi Província
200283,Zizurkil,20
200296,Deba,20
200300,Eibar,20
200317,Elduain,20
200322,Elgoibar,20
200338,Elgeta,20
200343,Eskoriatza,20
200356,Ezkio-Itsaso,20
200369,Hondarribia,20
200375,Gaintza,20
200381,Gabiria,20
200394,Getaria,20
200408,Hernani,20
200415,Hernialde,20
200420,Ibarra,20
200436,Idiazabal,20
200441,Ikaztegieta,20
200454,Irun,20
200467,Irura,20
200473,Itsasondo,20
200489,Larraul,20
200492,Lazkao,20
200505,Leaburu,20
200512,Legazpi,20
200527,Legorreta,20
200533,Lezo,20
200548,Lizartza,20
200551,Arrasate/Mondragón,20
200564,Mutriku,20
200570,Mutiloa,20
200586,Olaberria,20
200599,Oñati,20
200603,Orexa,20
200610,Orio,20
200625,Ormaiztegi,20
200631,Oiartzun,20
200646,Pasaia,20
200659,Soraluze-Placencia de las Armas,20
200662,Errezil,20
200678,Errenteria,20
200684,Leintz-Gatzaga,20
200697,Donostia/San Sebastián,20
200701,Segura,20
200718,Tolosa,20
200723,Urnieta,20
200739,Usurbil,20
200744,Bergara,20
200757,Villabona,20
200760,Ordizia,20
200776,Urretxu,20
200782,Zaldibia,20
200795,Zarautz,20
200809,Zumarraga,20
200816,Zumaia,20
209014,Mendaro,20
209029,Lasarte-Oria,20
209035,Astigarraga,20
209040,Baliarrain,20
209053,Orendain,20
209066,Altzaga,20
209072,Gaztelu,20
210010,Alájar,21
210025,Aljaraque,21
210031,"Almendro, El",21
210046,Almonaster la Real,21
210059,Almonte,21
210062,Alosno,21
210078,Aracena,21
210084,Aroche,21
210097,Arroyomolinos de León,21
210101,Ayamonte,21
210118,Beas,21
210123,Berrocal,21
210139,Bollullos Par del Condado,21
210144,Bonares,21
210157,Cabezas Rubias,21
210160,Cala,21
210176,Calañas,21
210182,"Campillo, El",21
210195,Campofrío,21
210209,Cañaveral de León,21
210216,Cartaya,21
210221,Castaño del Robledo,21
210237,"Cerro de Andévalo, El",21
210242,Corteconcepción,21
210255,Cortegana,21
210268,Cortelazor,21
210274,Cumbres de Enmedio,21
210280,Cumbres de San Bartolomé,21
210293,Cumbres Mayores,21
210307,Chucena,21
210314,Encinasola,21
210329,Escacena del Campo,21
210335,Fuenteheridos,21
210340,Galaroza,21
210353,Gibraleón,21
210366,"Granada de Río-Tinto, La",21
210372,"Granado, El",21
210388,Higuera de la Sierra,21
210391,Hinojales,21
210405,Hinojos,21
210412,Huelva,21
210427,Isla Cristina,21
210433,Jabugo,21
210448,Lepe,21
210451,Linares de la Sierra,21
210464,Lucena del Puerto,21
210470,Manzanilla,21
210486,"Marines, Los",21
210499,Minas de Riotinto,21
210502,Moguer,21
210519,"Nava, La",21
210524,Nerva,21
210530,Niebla,21
210545,"Palma del Condado, La",21
210558,Palos de la Frontera,21
210561,Paterna del Campo,21
210577,Paymogo,21
210583,Puebla de Guzmán,21
210596,Puerto Moral,21
210600,Punta Umbría,21
210617,Rociana del Condado,21
210622,Rosal de la Frontera,21
210638,San Bartolomé de la Torre,21
210643,San Juan del Puerto,21
210656,Sanlúcar de Guadiana,21
210669,San Silvestre de Guzmán,21
210675,Santa Ana la Real,21
210681,Santa Bárbara de Casa,21
210694,Santa Olalla del Cala,21
210708,Trigueros,21
210715,Valdelarco,21
210720,Valverde del Camino,21
210736,Villablanca,21
210741,Villalba del Alcor,21
210754,Villanueva de las Cruces,21
210767,Villanueva de los Castillejos,21
210773,Villarrasa,21
210789,Zalamea la Real,21
210792,Zufre,21
219026,"Zarza-Perrunal, La",21
220015,Abiego,22
220020,Abizanda,22
220036,Adahuesca,22
220041,Agüero,22
220067,Aisa,22
220073,Albalate de Cinca,22
220089,Albalatillo,22
220092,Albelda,22
220113,Albero Alto,22
220128,Albero Bajo,22
220134,Alberuela de Tubo,22
220149,Alcalá de Gurrea,22
220152,Alcalá del Obispo,22
220165,Alcampell,22
220171,Alcolea de Cinca,22
220187,Alcubierre,22
220190,Alerre,22
220204,Alfántega,22
220211,Almudévar,22
220226,Almunia de San Juan,22
220232,Almuniente,22
220247,Alquézar,22
220250,Altorricón,22
220279,Angüés,22
220285,Ansó,22
220298,Antillón,22
220324,Aragüés del Puerto,22
220358,Arén,22
220361,Argavieso,22
220377,Arguis,22
220396,Ayerbe,22
220400,Azanuy-Alins,22
220417,Azara,22
220422,Azlor,22
220438,Baélls,22
220443,Bailo,22
220456,Baldellou,22
220469,Ballobar,22
220475,Banastás,22
220481,Barbastro,22
220494,Barbués,22
220507,Barbuñales,22
220514,Bárcabo,22
220529,Belver de Cinca,22
220535,Benabarre,22
220540,Benasque,22
220553,Berbegal,22
220572,Bielsa,22
220588,Bierge,22
220591,Biescas,22
220605,Binaced,22
220612,Binéfar,22
220627,Bisaurri,22
220633,Biscarrués,22
220648,Blecua y Torres,22
220664,Boltaña,22
220670,Bonansa,22
220686,Borau,22
220699,Broto,22
220725,Caldearenas,22
220746,Campo,22
220759,Camporrélls,22
220762,Canal de Berdún,22
220778,Candasnos,22
220784,Canfranc,22
220797,Capdesaso,22
220801,Capella,22
220818,Casbas de Huesca,22
220823,Castejón del Puente,22
220839,Castejón de Monegros,22
220844,Castejón de Sos,22
220857,Castelflorite,22
220860,Castiello de Jaca,22
220876,Castigaleu,22
220882,Castillazuelo,22
220895,Castillonroy,22
220909,Colungo,22
220942,Chalamera,22
220955,Chía,22
220968,Chimillas,22
220993,Esplús,22
221029,Estada,22
221035,Estadilla,22
221053,Estopiñán del Castillo,22
221066,Fago,22
221072,Fanlo,22
221091,Fiscal,22
221105,Fonz,22
221112,Foradada del Toscar,22
221127,Fraga,22
221133,"Fueva, La",22
221148,Gistaín,22
221151,"Grado, El",22
221164,Grañén,22
221170,Graus,22
221199,Gurrea de Gállego,22
221225,Hoz de Jaca,22
221246,Huerto,22
221259,Huesca,22
221262,Ibieca,22
221278,Igriés,22
221284,Ilche,22
221297,Isábena,22
221301,Jaca,22
221318,Jasa,22
221339,Labuerda,22
221357,Laluenga,22
221360,Lalueza,22
221376,Lanaja,22
221395,Laperdiguera,22
221416,Lascellas-Ponzano,22
221421,Lascuarre,22
221437,Laspaúles,22
221442,Laspuña,22
221493,Loarre,22
221506,Loporzano,22
221513,Loscorrales,22
221552,Monesma y Cajigar,22
221565,Monflorite-Lascasas,22
221571,Montanuy,22
221587,Monzón,22
221604,Naval,22
221626,Novales,22
221632,Nueno,22
221647,Olvena,22
221650,Ontiñena,22
221679,Osso de Cinca,22
221685,Palo,22
221702,Panticosa,22
221724,Peñalba,22
221730,"Peñas de Riglos, Las",22
221745,Peralta de Alcofea,22
221758,Peralta de Calasanz,22
221761,Peraltilla,22
221777,Perarrúa,22
221783,Pertusa,22
221817,Piracés,22
221822,Plan,22
221843,Poleñino,22
221869,Pozán de Vero,22
221875,"Puebla de Castro, La",22
221881,Puente de Montañana,22
221894,Puértolas,22
221908,"Pueyo de Araguás, El",22
221936,Pueyo de Santa Cruz,22
221954,Quicena,22
221973,Robres,22
221992,Sabiñánigo,22
222006,Sahún,22
222013,Salas Altas,22
222028,Salas Bajas,22
222034,Salillas,22
222049,Sallent de Gállego,22
222052,San Esteban de Litera,22
222065,Sangarrén,22
222071,San Juan de Plan,22
222087,Santa Cilia,22
222090,Santa Cruz de la Serós,22
222126,Santaliestra y San Quílez,22
222132,Sariñena,22
222147,Secastilla,22
222150,Seira,22
222179,Sena,22
222185,Senés de Alcubierre,22
222202,Sesa,22
222219,Sesué,22
222224,Siétamo,22
222230,Sopeira,22
222258,Tamarite de Litera,22
222261,Tardienta,22
222277,Tella-Sin,22
222283,Tierz,22
222296,Tolva,22
222300,Torla-Ordesa,22
222322,Torralba de Aragón,22
222338,Torre la Ribera,22
222343,Torrente de Cinca,22
222356,Torres de Alcanadre,22
222369,Torres de Barbués,22
222394,Tramaced,22
222420,Valfarta,22
222436,Valle de Bardají,22
222441,Valle de Lierp,22
222454,Velilla de Cinca,22
222467,Beranuy,22
222473,Viacamp y Litera,22
222489,Vicién,22
222492,Villanova,22
222505,Villanúa,22
222512,Villanueva de Sigena,22
222527,Yebra de Basa,22
222533,Yésero,22
222548,Zaidín,22
229016,Valle de Hecho,22
229021,Puente la Reina de Jaca,22
229037,San Miguel del Cinca,22
229042,"Sotonera, La",22
229055,Lupiñén-Ortilla,22
229068,Santa María de Dulcis,22
229074,Aínsa-Sobrarbe,22
229080,Hoz y Costean,22
229093,Vencillón,22
230011,Albanchez de Mágina,23
230026,Alcalá la Real,23
230032,Alcaudete,23
230047,Aldeaquemada,23
230050,Andújar,23
230063,Arjona,23
230079,Arjonilla,23
230085,Arquillos,23
230098,Baeza,23
230102,Bailén,23
230119,Baños de la Encina,23
230124,Beas de Segura,23
230145,Begíjar,23
230158,Bélmez de la Moraleda,23
230161,Benatae,23
230177,Cabra del Santo Cristo,23
230183,Cambil,23
230196,Campillo de Arenas,23
230200,Canena,23
230217,Carboneros,23
230243,"Carolina, La",23
230256,Castellar,23
230269,Castillo de Locubín,23
230275,Cazalilla,23
230281,Cazorla,23
230294,Chiclana de Segura,23
230308,Chilluévar,23
230315,Escañuela,23
230320,Espeluy,23
230336,Frailes,23
230341,Fuensanta de Martos,23
230354,Fuerte del Rey,23
230373,Génave,23
230389,"Guardia de Jaén, La",23
230392,Guarromán,23
230406,Lahiguera,23
230413,Higuera de Calatrava,23
230428,Hinojares,23
230434,Hornos,23
230449,Huelma,23
230452,Huesa,23
230465,Ibros,23
230471,"Iruela, La",23
230487,Iznatoraf,23
230490,Jabalquinto,23
230503,Jaén,23
230510,Jamilena,23
230525,Jimena,23
230531,Jódar,23
230546,Larva,23
230559,Linares,23
230562,Lopera,23
230578,Lupión,23
230584,Mancha Real,23
230597,Marmolejo,23
230601,Martos,23
230618,Mengíbar,23
230623,Montizón,23
230639,Navas de San Juan,23
230644,Noalejo,23
230657,Orcera,23
230660,Peal de Becerro,23
230676,Pegalajar,23
230695,Porcuna,23
230709,Pozo Alcón,23
230716,Puente de Génave,23
230721,"Puerta de Segura, La",23
230737,Quesada,23
230742,Rus,23
230755,Sabiote,23
230768,Santa Elena,23
230774,Santiago de Calatrava,23
230793,Santisteban del Puerto,23
230807,Santo Tomé,23
230814,Segura de la Sierra,23
230829,Siles,23
230840,Sorihuela del Guadalimar,23
230853,Torreblascopedro,23
230866,Torredelcampo,23
230872,Torredonjimeno,23
230888,Torreperogil,23
230905,Torres,23
230912,Torres de Albánchez,23
230927,Úbeda,23
230933,Valdepeñas de Jaén,23
230948,Vilches,23
230951,Villacarrillo,23
230964,Villanueva de la Reina,23
230970,Villanueva del Arzobispo,23
230986,Villardompardo,23
230999,"Villares, Los",23
231010,Villarrodrigo,23
239012,Cárcheles,23
239027,Bedmar y Garcíez,23
239033,Villatorres,23
239048,Santiago-Pontones,23
239051,Arroyo del Ojanco,23
240016,Acebedo,24
240021,Algadefe,24
240037,Alija del Infantado,24
240042,Almanza,24
240055,"Antigua, La",24
240068,Ardón,24
240074,Arganza,24
240080,Astorga,24
240093,Balboa,24
240107,"Bañeza, La",24
240114,Barjas,24
240129,"Barrios de Luna, Los",24
240140,Bembibre,24
240153,Benavides,24
240166,Benuza,24
240172,Bercianos del Páramo,24
240188,Bercianos del Real Camino,24
240191,Berlanga del Bierzo,24
240205,Boca de Huérgano,24
240212,Boñar,24
240227,Borrenes,24
240233,Brazuelo,24
240248,"Burgo Ranero, El",24
240251,Burón,24
240264,Bustillo del Páramo,24
240270,Cabañas Raras,24
240286,Cabreros del Río,24
240299,Cabrillanes,24
240303,Cacabelos,24
240310,Calzada del Coto,24
240325,Campazas,24
240331,Campo de Villavidel,24
240346,Camponaraya,24
240362,Valle de Ancares,24
240378,Cármenes,24
240384,Carracedelo,24
240397,Carrizo,24
240401,Carrocera,24
240418,Carucedo,24
240423,Castilfalé,24
240439,Castrillo de Cabrera,24
240444,Castrillo de la Valduerna,24
240460,Castrocalbón,24
240476,Castrocontrigo,24
240495,Castropodame,24
240508,Castrotierra de Valmadrigal,24
240515,Cea,24
240520,Cebanico,24
240536,Cebrones del Río,24
240541,Cimanes de la Vega,24
240554,Cimanes del Tejar,24
240567,Cistierna,24
240573,Congosto,24
240589,Corbillos de los Oteros,24
240592,Corullón,24
240606,Crémenes,24
240613,Cuadros,24
240628,Cubillas de los Oteros,24
240634,Cubillas de Rueda,24
240649,Cubillos del Sil,24
240652,Chozas de Abajo,24
240665,Destriana,24
240671,Encinedo,24
240687,"Ercina, La",24
240690,Escobar de Campos,24
240704,Fabero,24
240711,Folgoso de la Ribera,24
240732,Fresno de la Vega,24
240747,Fuentes de Carbajal,24
240763,Garrafe de Torío,24
240779,Gordaliza del Pino,24
240785,Gordoncillo,24
240798,Gradefes,24
240802,Grajal de Campos,24
240819,Gusendos de los Oteros,24
240824,Hospital de Órbigo,24
240830,Igüeña,24
240845,Izagre,24
240861,Joarilla de las Matas,24
240877,Laguna Dalga,24
240883,Laguna de Negrillos,24
240896,León,24
240900,Lucillo,24
240917,Luyego,24
240922,Llamas de la Ribera,24
240938,Magaz de Cepeda,24
240943,Mansilla de las Mulas,24
240956,Mansilla Mayor,24
240969,Maraña,24
240975,Matadeón de los Oteros,24
240981,Matallana de Torío,24
240994,Matanza,24
241008,Molinaseca,24
241015,Murias de Paredes,24
241020,Noceda del Bierzo,24
241036,Oencia,24
241041,"Omañas, Las",24
241054,Onzonilla,24
241067,Oseja de Sajambre,24
241073,Pajares de los Oteros,24
241089,Palacios de la Valduerna,24
241092,Palacios del Sil,24
241106,Páramo del Sil,24
241128,Peranzanes,24
241134,Pobladura de Pelayo García,24
241149,"Pola de Gordón, La",24
241152,Ponferrada,24
241165,Posada de Valdeón,24
241171,Pozuelo del Páramo,24
241187,Prado de la Guzpeña,24
241190,Priaranza del Bierzo,24
241204,Prioro,24
241211,Puebla de Lillo,24
241226,Puente de Domingo Flórez,24
241232,Quintana del Castillo,24
241247,Quintana del Marco,24
241250,Quintana y Congosto,24
241279,Regueras de Arriba,24
241298,Reyero,24
241302,Riaño,24
241319,Riego de la Vega,24
241324,Riello,24
241330,Rioseco de Tapia,24
241345,"Robla, La",24
241361,Roperuelos del Páramo,24
241377,Sabero,24
241396,Sahagún,24
241417,San Adrián del Valle,24
241422,San Andrés del Rabanedo,24
241438,Sancedo,24
241443,San Cristóbal de la Polantera,24
241456,San Emiliano,24
241469,San Esteban de Nogales,24
241481,San Justo de la Vega,24
241494,San Millán de los Caballeros,24
241507,San Pedro Bercianos,24
241514,Santa Colomba de Curueño,24
241529,Santa Colomba de Somoza,24
241535,Santa Cristina de Valmadrigal,24
241540,Santa Elena de Jamuz,24
241553,Santa María de la Isla,24
241566,Santa María del Monte de Cea,24
241572,Santa María del Páramo,24
241588,Santa María de Ordás,24
241591,Santa Marina del Rey,24
241605,Santas Martas,24
241612,Santiago Millas,24
241627,Santovenia de la Valdoncina,24
241633,Sariegos,24
241648,Sena de Luna,24
241651,Sobrado,24
241664,Soto de la Vega,24
241670,Soto y Amío,24
241686,Toral de los Guzmanes,24
241699,Toreno,24
241703,Torre del Bierzo,24
241710,Trabadelo,24
241725,Truchas,24
241731,Turcia,24
241746,Urdiales del Páramo,24
241759,Valdefresno,24
241762,Valdefuentes del Páramo,24
241778,Valdelugueros,24
241784,Valdemora,24
241797,Valdepiélago,24
241801,Valdepolo,24
241818,Valderas,24
241823,Valderrey,24
241839,Valderrueda,24
241844,Valdesamario,24
241857,Val de San Lorenzo,24
241876,Valdevimbre,24
241882,Valencia de Don Juan,24
241895,Valverde de la Virgen,24
241909,Valverde-Enrique,24
241916,Vallecillo,24
241937,"Vecilla, La",24
241942,Vegacervera,24
241968,Vega de Espinareda,24
241974,Vega de Infanzones,24
241980,Vega de Valcarce,24
241993,Vegaquemada,24
242014,Vegas del Condado,24
242029,Villablino,24
242035,Villabraz,24
242053,Villadangos del Páramo,24
242066,Toral de los Vados,24
242072,Villademor de la Vega,24
242091,Villafranca del Bierzo,24
242105,Villagatón,24
242112,Villamandos,24
242127,Villamañán,24
242133,Villamartín de Don Sancho,24
242148,Villamejil,24
242151,Villamol,24
242164,Villamontán de la Valduerna,24
242170,Villamoratiel de las Matas,24
242186,Villanueva de las Manzanas,24
242199,Villaobispo de Otero,24
242210,Villaquejida,24
242225,Villaquilambre,24
242231,Villarejo de Órbigo,24
242246,Villares de Órbigo,24
242259,Villasabariego,24
242262,Villaselán,24
242278,Villaturiel,24
242284,Villazala,24
242297,Villazanzo de Valderaduey,24
242301,Zotes del Páramo,24
249017,Villamanín,24
249022,Villaornate y Castro,24
250019,Abella de la Conca,25
250024,Àger,25
250030,Agramunt,25
250045,"Alamús, els",25
250058,Alàs i Cerc,25
250061,"Albagés, l'",25
250077,Albatàrrec,25
250083,Albesa,25
250096,"Albi, l'",25
250100,Alcanó,25
250117,Alcarràs,25
250122,Alcoletge,25
250138,Alfarràs,25
250143,Alfés,25
250156,Algerri,25
250169,Alguaire,25
250175,Alins,25
250194,Almacelles,25
250208,Almatret,25
250215,Almenar,25
250220,Alòs de Balaguer,25
250236,Alpicat,25
250241,Alt Àneu,25
250254,Naut Aran,25
250273,Anglesola,25
250292,Arbeca,25
250306,"Pont de Bar, el",25
250313,Arres,25
250328,Arsèguel,25
250334,Artesa de Lleida,25
250349,Artesa de Segre,25
250352,"Sentiu de Sió, la",25
250365,Aspa,25
250371,"Avellanes i Santa Linya, les",25
250387,Aitona,25
250390,Baix Pallars,25
250404,Balaguer,25
250411,Barbens,25
250426,"Baronia de Rialb, la",25
250432,"Vall de Boí, la",25
250447,Bassella,25
250450,Bausen,25
250463,Belianes,25
250479,Bellcaire d'Urgell,25
250485,Bell-lloc d'Urgell,25
250498,Bellmunt d'Urgell,25
250501,Bellpuig,25
250518,Bellver de Cerdanya,25
250523,Bellvís,25
250539,Benavent de Segrià,25
250557,Biosca,25
250560,Bovera,25
250576,"Bòrdes, Es",25
250582,"Borges Blanques, les",25
250595,Bossòst,25
250609,Cabanabona,25
250616,Cabó,25
250621,Camarasa,25
250637,Canejan,25
250642,Castellar de la Ribera,25
250674,Castelldans,25
250680,Castellnou de Seana,25
250693,Castelló de Farfanya,25
250707,Castellserà,25
250714,Cava,25
250729,Cervera,25
250735,Cervià de les Garrigues,25
250740,Ciutadilla,25
250753,Clariana de Cardener,25
250766,"Cogul, el",25
250772,Coll de Nargó,25
250788,Corbins,25
250791,Cubells,25
250812,"Espluga Calba, l'",25
250827,Espot,25
250851,Estaràs,25
250864,Esterri d'Àneu,25
250870,Esterri de Cardós,25
250886,Estamariu,25
250899,Farrera,25
250925,"Floresta, la",25
250931,Fondarella,25
250946,Foradada,25
250962,"Fuliola, la",25
250978,Fulleda,25
250984,Gavet de la Conca,25
250997,Golmés,25
251001,Gósol,25
251018,"Granadella, la",25
251023,"Granja d'Escarp, la",25
251039,Granyanella,25
251044,Granyena de Segarra,25
251057,Granyena de les Garrigues,25
251095,Guimerà,25
251109,Guissona,25
251116,Guixers,25
251121,Ivars de Noguera,25
251137,Ivars d'Urgell,25
251142,Ivorra,25
251155,Isona i Conca Dellà,25
251180,Juncosa,25
251193,Juneda,25
251207,Lleida,25
251214,Les,25
251229,Linyola,25
251235,Lladorre,25
251240,Lladurs,25
251253,Llardecans,25
251266,Llavorsí,25
251272,Lles de Cerdanya,25
251288,Llimiana,25
251291,Llobera,25
251305,Maldà,25
251312,Massalcoreig,25
251327,Massoteres,25
251333,Maials,25
251348,Menàrguens,25
251351,Miralcamp,25
251364,"Molsosa, la",25
251370,Mollerussa,25
251386,Montgai,25
251399,Montellà i Martinet,25
251403,Montferrer i Castellbò,25
251410,Montoliu de Segarra,25
251425,Montoliu de Lleida,25
251431,Montornès de Segarra,25
251459,Nalec,25
251462,Navès,25
251484,Odèn,25
251497,Oliana,25
251500,Oliola,25
251517,Olius,25
251522,"Oluges, les",25
251538,"Omellons, els",25
251543,"Omells de na Gaia, els",25
251556,Organyà,25
251569,Os de Balaguer,25
251575,Ossó de Sió,25
251581,"Palau d'Anglesola, el",25
251615,Conca de Dalt,25
251636,"Coma i la Pedra, la",25
251641,Penelles,25
251654,Peramola,25
251667,Pinell de Solsonès,25
251673,Pinós,25
251689,"Poal, el",25
251692,"Pobla de Cérvoles, la",25
251706,Bellaguarda,25
251713,"Pobla de Segur, la",25
251728,Ponts,25
251734,"Pont de Suert, el",25
251749,"Portella, la",25
251752,Prats i Sansor,25
251765,Preixana,25
251771,Preixens,25
251790,Prullans,25
251804,Puiggròs,25
251811,Puigverd d'Agramunt,25
251826,Puigverd de Lleida,25
251832,Rialp,25
251850,Ribera d'Urgellet,25
251863,Riner,25
251898,Rosselló,25
251902,Salàs de Pallars,25
251919,Sanaüja,25
251924,Sant Guim de Freixenet,25
251930,Sant Llorenç de Morunys,25
251945,Sant Ramon,25
251961,Sant Esteve de la Sarga,25
251977,Sant Guim de la Plana,25
252000,Sarroca de Lleida,25
252017,Sarroca de Bellera,25
252022,Senterada,25
252038,"Seu d'Urgell, la",25
252043,Seròs,25
252056,Sidamon,25
252069,"Soleràs, el",25
252075,Solsona,25
252081,Soriguera,25
252094,Sort,25
252108,Soses,25
252115,Sudanell,25
252120,Sunyer,25
252154,Talarn,25
252167,Talavera,25
252173,Tàrrega,25
252189,Tarrés,25
252192,Tarroja de Segarra,25
252206,Térmens,25
252213,Tírvia,25
252228,Tiurana,25
252234,Torà,25
252249,"Torms, els",25
252252,Tornabous,25
252265,Torrebesses,25
252271,"Torre de Cabdella, la",25
252287,Torrefarrera,25
252304,Torregrossa,25
252311,Torrelameu,25
252326,Torres de Segre,25
252332,Torre-serona,25
252347,Tremp,25
